ags1,ags2,ags3,ags4,ags5,ags6,ags7,ags8,ags9,ags10,ags11,ags12,ats1,ats2,ats3,ats4,ats5,ats6,ats7,ats8,ats9,ats10,ats11,ats12,ats13,ats14,ats15,ats16,ats17,ats18,ats19,ats20,ats21,ats22,ats23,ats24,ats25,ats26,ats27,ats28,ats29,ats30,ats31,ats32,ats33,ats34,ats35,ats36,ats37,ats38,ats39,ats40,ats41,ats42,ats43,ats44,ats45,ats46,ats47,ats48,ats49,ats50,ats51,ats52,ats53,ats54,ats55,ats56,ats57,ats58,ats59,ats60,ats61,ats62,ats63,ats64,ats65,ats66,ats67,ats68,ats69,ats70,ats71,ats72,ats73,ats74,ats75,ats76,ats77,mps1,mps2,mps3,mps4,mps5,mps6,mps7,mps8,mps9,mps10,mps11,mps12,mps13,mps14,mps15,mps16,mps17,mps18,mps19,mps20,mps21,mps22,mps23,mps24,mps25,mps26,mps27,mps28,mps29,mps30,mps31,mps32,mps33,mps34,mps35,mps36,mps37,mps38,mps39,mps40,mps41,mps42,mps43,mps44,mps45,asiq1,asiq2,asiq3,asiq4,asiq5,asiq6,asiq7,asiq8,asiq9,asiq10,asiq11,asiq12,asiq13,asiq14,asiq15,asiq16,asiq17,asiq18,asiq19,asiq20,asiq21,asiq22,asiq23,asiq24,asiq25,gender,ags_map,ags_mav,ags_pap,ags_pav,asiq_score,ats_fear,ats_frus,ats_sad,ats_disc,ats_actc,ats_attc,ats_inhc,ats_soci,ats_hip,ats_posa,ats_nps,ats_aps,ats_asso,ats_nega,ats_effc,ats_ext,ats_ori,mps_self,mps_oth,mps_spr,ags_mastery
6,4,6,7,6,6,7,7,7,7,5,6,3,5,6,2,5,2,7,6,5,3,6,5,6,4,5,3,5,5,6,6,2,1,5,5,4,5,5,5,5,1,1,7,3,3,6,4,5,2,5,3,7,2,3,5,5,3,5,3,5,5,2,1,1,1,4,2,5,3,2,6,2,2,3,7,3,5,3,5,4,5,6,2,4,3,6,6,6,5,5,6,5,4,6,5,7,2,6,6,5,6,6,5,6,5,6,6,5,1,4,4,5,5,4,4,4,3,2,3,7,3,6,6,6,7,3,5,6,3,7,4,2,5,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,2,19,16,18,21,17,3.428571,2.666667,4,3,4.571429,4.8,4.285714,4.2,5,4.8,3,5,4.4,3.307692,4.526316,4.705882,4.133333,84,71,61,35
6,5,7,7,7,5,7,4,4,3,4,6,2,3,6,6,7,5,1,7,6,7,3,6,6,7,6,4,NA,7,5,3,7,5,3,5,2,3,1,3,3,1,6,7,7,5,6,5,6,2,7,1,5,4,3,1,6,1,7,5,4,2,3,2,3,6,2,NA,6,2,7,2,4,5,3,1,5,7,5,5,6,3,6,3,5,6,4,6,6,7,5,6,4,3,5,4,7,5,4,4,7,3,7,5,6,7,4,7,6,1,6,7,5,4,5,4,5,1,2,4,7,1,3,2,7,1,1,1,7,3,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,20,16,15,14,2,4.142857,NA,NA,5.833333,4.142857,3.8,3.285714,4.8,2.571429,4,5.8,6.4,5.6,NA,3.736842,3.647059,5.933333,94,65,41,36
7,6,2,7,7,6,7,6,7,6,1,6,5,3,7,5,7,5,3,6,7,6,3,5,7,7,6,5,6,6,7,7,6,2,2,7,7,6,6,7,7,3,3,5,6,7,7,7,5,2,7,2,5,3,6,3,2,3,7,5,7,3,1,6,3,3,7,3,6,3,6,1,6,7,6,6,6,5,3,6,7,7,7,5,6,7,6,2,7,5,7,7,5,1,6,5,7,2,3,7,7,5,7,3,6,7,7,6,5,1,6,6,6,2,5,6,6,5,1,3,6,5,6,5,7,7,3,5,7,4,5,6,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,21,18,10,19,6,4.428571,4,5.571429,4.833333,5.714286,5.2,3.857143,5,4.285714,6.6,6.2,6.2,6.6,4.730769,4.894737,5.176471,6.333333,90,82,57,39
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,4,4,6,7,6,4,5,5,4,6,5,7,4,6,2,7,2,6,6,1,2,1,6,NA,6,6,7,1,7,7,5,2,1,2,1,6,6,2,6,2,3,7,7,6,6,6,6,7,5,3,4,1,6,7,2,4,5,7,7,6,1,2,5,7,5,1,1,6,6,5,6,5,1,2,5,5,7,7,1,5,5,6,7,2,3,6,3,7,7,7,5,1,6,1,7,2,6,7,6,1,6,4,7,6,2,6,2,1,5,6,6,2,2,1,6,1,1,1,5,1,3,1,7,6,1,1,7,1,7,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,18,13,13,0,3.571429,6.166667,4,5.5,5.857143,4.6,4.428571,NA,3.428571,4.8,4,2.8,3.6,4.730769,5,NA,3.466667,85,68,29,35
7,7,7,7,7,6,6,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,1,7,3,7,2,3,7,7,6,7,5,6,7,7,6,7,2,7,7,6,6,5,6,7,6,1,3,7,2,6,5,7,7,1,6,7,2,7,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,77,58,40
7,6,7,7,7,6,6,7,7,7,5,6,3,7,7,6,6,2,6,6,6,2,6,6,5,6,6,7,4,5,5,7,4,3,1,6,5,5,6,7,6,2,2,2,4,5,5,5,6,2,7,3,7,1,2,7,1,6,3,1,6,6,1,2,2,2,5,1,6,2,6,7,6,7,5,6,3,7,6,6,6,6,7,6,6,6,6,6,3,1,3,5,2,3,1,5,5,4,4,4,3,3,6,1,5,6,3,5,4,4,5,6,5,5,3,3,3,3,1,1,7,2,1,2,6,7,3,3,5,3,3,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,20,18,19,21,1,4.428571,2.166667,4,3.666667,5.571429,5.2,4.714286,5.8,4.428571,6.6,3.8,5.8,6.6,3.615385,5.157895,5.470588,5.4,58,61,47,38
6,4,5,6,6,5,5,6,5,6,5,4,2,2,6,7,6,3,1,5,2,6,3,3,6,5,5,3,6,3,7,2,6,3,6,6,2,3,6,2,1,1,3,7,7,2,2,7,6,3,7,1,6,6,2,7,2,3,1,6,3,2,3,7,1,6,1,5,6,5,3,2,3,1,2,1,2,5,2,2,7,1,7,2,6,5,5,3,7,7,6,7,6,6,6,7,7,5,7,6,7,7,6,6,7,7,6,7,6,6,6,7,6,6,5,6,3,5,5,3,6,5,6,7,5,7,5,6,6,5,7,7,5,5,2,1,1,1,1,0,3,1,2,1,1,1,1,2,1,1,1,1,2,1,1,0,2,1,1,2,17,13,15,18,30,3,4.333333,2.428571,6,3.142857,2.4,2.285714,4.6,4.142857,3,6.6,5.4,5,3.846154,2.631579,3.941176,5.666667,92,92,85,30
4,3,6,6,4,3,NA,NA,NA,NA,NA,NA,2,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,4,2,3,1,6,1,5,5,3,2,6,2,6,7,5,6,5,1,6,5,5,3,2,4,5,3,1,2,6,5,3,3,7,6,4,1,6,1,6,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,67,39,NA
6,7,4,5,7,5,6,4,5,4,4,6,3,4,6,7,5,6,3,5,6,4,3,7,6,4,5,3,6,6,7,3,6,7,5,5,7,5,4,3,4,3,4,5,4,3,6,6,7,4,6,1,6,4,3,5,6,3,4,5,5,2,6,6,2,5,2,5,4,5,5,2,6,5,4,4,3,5,5,5,6,4,5,3,4,6,3,4,5,5,3,2,1,4,4,4,6,2,5,4,5,2,5,4,5,6,5,2,4,1,4,5,5,4,3,3,5,6,1,4,7,4,3,5,6,6,2,4,6,3,5,5,2,4,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,19,18,13,13,8,5.285714,5,4.714286,5.333333,3.857143,3.6,3.285714,5.2,4.142857,4.2,5,5.4,5.6,5.076923,3.578947,4.470588,5.333333,76,54,51,37
7,2,6,7,7,7,7,7,7,7,7,7,5,7,6,7,4,7,NA,5,7,7,1,6,4,7,6,7,4,6,6,4,7,5,1,3,5,1,7,7,5,1,5,1,2,6,6,7,7,7,6,1,5,1,6,7,1,7,5,5,6,1,5,6,4,7,7,3,4,6,7,1,7,7,2,1,5,5,7,1,7,3,7,3,6,7,5,7,7,7,3,2,3,4,5,3,7,4,3,6,7,3,6,6,5,6,5,5,6,7,5,5,3,4,3,4,6,5,3,2,5,4,3,1,7,5,3,1,7,1,5,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,16,20,21,0,4.857143,5.666667,4.428571,5,5.714286,3.4,3.142857,6.8,NA,5.8,5.8,5.2,5.6,4.961538,4.157895,NA,5.533333,88,59,51,37
5,5,6,6,5,6,5,6,7,6,6,5,2,7,3,3,5,3,6,5,3,5,5,5,5,5,5,6,5,2,2,3,6,1,5,4,3,6,5,5,6,3,2,2,5,3,5,6,5,2,6,6,5,2,6,7,1,6,3,2,6,3,3,5,3,2,6,1,2,3,2,6,2,5,6,6,2,5,4,3,5,2,6,2,5,5,3,4,6,6,4,6,2,3,2,2,6,2,3,5,5,2,2,2,5,5,5,5,2,3,5,6,5,5,2,2,5,3,2,2,3,3,3,3,5,5,4,3,5,3,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,16,19,18,0,2.714286,2.833333,2.285714,2.833333,4.714286,5,5.142857,4.4,5.428571,4.4,5.4,3.8,5,2.653846,4.947368,4.823529,4.733333,62,54,49,31
6,5,2,3,7,7,7,2,2,2,2,5,2,7,4,7,7,6,2,6,2,6,5,5,6,6,5,3,6,6,5,3,3,2,1,6,1,0,7,4,6,3,6,5,3,2,6,7,3,3,7,5,5,3,6,6,2,5,5,3,3,5,1,3,6,2,6,2,3,3,7,3,7,5,5,1,2,6,3,5,4,1,5,7,3,7,2,5,1,5,6,6,6,2,3,5,7,3,3,7,5,6,5,3,6,6,6,6,3,5,6,5,3,7,6,5,5,4,6,1,5,6,5,4,7,7,6,3,6,2,6,5,6,5,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,2,1,1,0,0,0,0,0,1,20,17,6,7,17,3.428571,4.5,2,5.166667,6.142857,5.8,4.285714,4.4,2.428571,3,4,5,6,3.692308,5.368421,3.176471,5,76,78,71,37
5,5,4,5,6,6,6,5,5,5,4,5,5,6,7,6,2,5,6,6,6,5,4,6,6,6,4,3,5,6,7,6,4,5,3,5,6,5,5,6,2,1,3,4,5,5,4,2,4,3,6,2,7,1,5,7,7,2,5,4,5,1,4,5,3,3,6,5,5,5,2,3,5,5,5,2,5,5,4,5,5,5,5,4,5,7,5,7,6,5,4,5,2,5,1,1,7,1,6,7,4,2,4,1,6,1,5,5,1,1,2,5,7,2,1,3,2,2,1,5,6,2,1,1,7,7,1,1,6,2,6,6,1,6,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,17,16,13,15,7,5,4.166667,5.714286,3,5.142857,2.2,4.571429,4.6,4.285714,5.2,4.8,5.4,6,4.538462,4.157895,4.647059,5.4,57,57,43,33
6,7,5,5,7,6,7,5,5,5,5,7,5,6,6,7,5,7,5,3,6,7,3,7,5,7,7,5,7,2,7,2,5,3,2,3,5,7,5,2,7,1,5,1,1,7,2,0,0,5,2,1,2,3,1,5,5,6,5,7,6,3,5,1,7,3,6,3,1,7,7,5,7,1,7,1,7,5,3,6,6,5,3,1,7,1,7,7,2,5,6,7,5,6,3,1,7,1,5,6,7,3,7,3,3,6,1,7,1,1,1,5,6,7,1,1,7,3,1,3,7,1,1,1,7,5,1,1,6,5,7,3,5,2,1,1,0,0,0,1,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,2,20,20,15,15,13,5.714286,6.333333,5,3.5,4.714286,3.6,5.285714,4.6,3.285714,4.8,3.4,3.8,1.8,5.153846,4.631579,4.117647,3,79,52,47,40
7,5,6,7,6,5,6,7,6,7,7,6,5,6,5,5,5,6,6,2,1,5,7,7,5,5,6,2,5,6,7,6,6,4,6,5,7,2,5,5,3,6,5,6,7,5,6,7,6,6,7,2,5,3,3,7,7,6,3,6,4,3,6,6,3,5,3,6,3,7,2,2,7,6,5,5,3,5,6,6,6,3,5,0,7,6,6,1,5,5,5,4,2,1,1,4,7,2,4,7,7,3,6,5,4,5,3,4,6,1,1,5,3,6,3,4,5,6,1,3,5,2,3,7,7,7,1,4,5,3,7,5,1,6,3,2,1,1,1,1,4,2,1,2,1,1,1,1,1,1,2,3,2,2,1,0,1,1,1,2,19,16,19,21,37,5.857143,5.833333,5,4.666667,3.571429,3.8,3.285714,6,6,3.8,5.8,5,5.8,5.346154,3.526316,5.352941,5.533333,79,56,51,35
6,6,7,7,6,6,6,7,7,7,7,7,2,7,5,7,5,7,1,7,1,2,6,2,5,2,6,5,5,5,5,2,5,1,1,7,3,5,6,6,5,1,3,5,2,2,5,7,6,2,6,3,5,6,7,5,1,3,7,5,5,5,3,7,2,5,7,3,6,5,7,1,7,7,5,1,3,5,4,3,6,1,5,3,2,6,3,1,1,6,7,7,5,6,4,3,5,1,3,6,5,5,5,3,7,5,7,7,3,1,2,6,7,5,3,3,2,5,1,6,6,3,5,7,5,7,1,3,6,5,6,5,3,5,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,2,18,19,21,21,13,3,4.5,2.142857,6.166667,6.142857,4.6,3.857143,4,1.714286,4.4,4.2,5.4,6.2,3.846154,4.894737,3.176471,5.266667,72,70,66,37
6,6,5,7,7,7,5,5,5,5,5,5,3,5,3,3,5,3,7,4,5,6,2,3,1,4,4,4,5,7,7,7,6,2,7,7,7,4,5,5,5,5,5,5,5,5,5,5,3,4,5,3,5,2,1,7,5,4,5,4,4,4,4,4,4,4,5,3,4,5,3,3,4,6,2,7,5,6,5,3,5,3,3,4,4,7,1,5,3,5,2,2,2,6,6,6,7,3,3,5,7,1,5,5,2,6,4,4,5,3,4,5,4,4,4,1,5,4,4,4,5,4,6,4,6,4,2,4,6,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,18,15,17,0,2.857143,4.333333,5.285714,3.666667,4.571429,4.4,3,4.6,5.714286,3.8,4.8,4.6,6,4.038462,3.947368,4.823529,5.133333,83,48,58,36
6,3,5,6,7,6,6,3,5,5,3,4,3,5,5,5,5,6,5,6,6,5,6,7,7,4,5,3,3,6,5,6,3,5,6,5,5,5,6,5,3,5,3,3,5,NA,3,3,5,4,3,3,3,3,6,2,6,5,5,5,5,3,6,5,5,5,5,5,5,4,3,3,5,4,3,3,4,6,5,5,5,2,5,3,6,6,5,3,6,7,6,5,5,6,6,2,6,1,5,7,7,6,5,3,5,7,5,5,6,3,5,6,5,5,3,3,6,2,2,6,7,3,5,5,6,5,4,4,7,4,5,5,3,5,1,1,1,1,1,0,2,2,2,3,1,1,0,1,0,2,2,1,1,1,1,2,0,1,1,2,19,13,13,14,29,5.142857,4.166667,NA,3.666667,5,3.4,4.428571,4.8,4.714286,4,4.6,5.8,4.2,NA,4.368421,4.529412,4.866667,89,65,65,32
6,6,5,7,7,7,7,1,6,4,2,4,1,7,7,5,6,6,2,7,6,5,7,5,2,7,7,6,7,7,7,7,1,5,5,2,3,3,7,6,5,1,3,5,6,7,7,6,6,2,7,3,7,2,6,6,2,6,7,2,6,2,3,1,2,5,7,2,7,1,5,7,6,4,2,1,2,7,4,6,7,NA,7,1,2,7,2,0,0,6,7,7,6,1,2,1,7,2,2,1,3,4,6,2,7,7,7,7,2,1,6,6,6,1,2,1,5,2,2,2,6,2,5,3,7,7,4,5,7,3,6,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,17,13,12,0,4,3.5,4.142857,4.666667,6.142857,4.6,3.857143,6,2.428571,NA,4,6,5.4,4.076923,4.894737,NA,5.133333,77,72,46,37
5,6,4,6,6,5,6,6,6,6,1,4,7,7,6,1,6,3,7,7,7,6,1,7,6,7,5,6,5,6,7,7,7,5,2,6,NA,6,6,5,3,2,1,5,5,5,5,6,7,1,7,3,5,5,3,7,5,7,6,2,6,3,6,2,2,4,7,2,5,3,2,3,7,5,3,4,5,5,7,6,6,6,6,6,5,6,5,7,3,6,3,4,5,1,7,1,7,5,4,6,7,5,7,6,4,3,5,5,5,4,1,5,4,6,1,1,5,1,3,4,3,3,1,1,7,4,1,1,7,1,6,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,17,15,11,18,2,6.142857,2.5,NA,3.833333,6.285714,4,3.571429,7,4.285714,5.8,5.2,5.6,5.8,NA,4.684211,5.529412,5.533333,82,46,51,32
6,6,4,7,7,7,7,2,5,5,3,6,5,7,6,7,3,5,1,7,7,6,6,7,6,6,6,7,2,7,3,7,7,3,1,4,5,3,7,5,6,2,2,7,7,7,6,7,3,5,4,2,0,5,3,4,3,6,3,4,5,6,7,7,3,2,5,4,6,6,7,6,7,5,6,1,6,6,4,6,6,5,5,2,4,5,6,2,4,7,4,7,4,1,4,1,7,4,4,7,7,4,4,1,4,7,4,4,1,1,1,7,4,1,1,1,7,1,1,4,7,1,1,1,7,7,1,1,7,4,7,7,1,4,2,1,1,0,0,0,2,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,2,20,19,12,14,14,5.857143,4,5.571429,5.833333,5.285714,4.6,4.142857,4.4,2.428571,5.6,6.4,6.2,3.6,5.346154,4.684211,3.941176,5.4,81,48,42,39
7,6,1,1,6,7,7,1,1,1,1,6,6,6,7,6,5,5,1,7,6,5,2,7,7,5,6,3,5,6,6,6,6,6,3,5,7,7,6,5,6,2,5,6,3,7,3,4,4,2,2,2,4,2,3,1,2,3,7,5,6,2,2,7,2,7,7,5,6,5,6,6,7,6,7,7,6,7,6,4,7,3,6,7,2,6,6,1,2,7,7,2,7,6,3,2,7,6,7,7,7,7,7,5,6,7,3,6,6,1,2,7,6,6,2,6,5,1,4,6,7,3,2,1,7,1,1,5,7,6,1,7,1,6,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,2,20,19,3,3,14,5.428571,4.5,5.571429,5.166667,6.571429,3.6,4,4.8,2.571429,4.8,5.4,6.6,4.6,5.192308,4.842105,3.882353,5.533333,85,68,63,39
7,1,6,7,6,7,7,1,7,6,1,1,5,7,6,6,3,3,6,2,1,2,6,5,5,6,6,6,3,1,5,6,6,1,2,6,5,5,6,6,6,1,2,1,5,6,6,2,7,3,2,3,5,3,2,6,5,2,6,5,6,7,1,1,6,1,0,5,1,7,5,5,5,1,7,5,6,5,2,5,6,5,2,7,6,2,3,7,5,7,5,3,1,1,6,4,7,1,1,7,7,3,6,6,7,7,5,5,6,1,4,7,1,1,3,1,7,1,1,1,6,1,7,1,7,7,4,1,7,1,7,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,20,9,14,14,4,3.571429,3.833333,4.857143,3,4.857143,5,5.428571,4.4,4.428571,5.8,3.2,3.6,3.2,3.846154,5.105263,4.823529,3.333333,100,42,33,29
5,5,7,7,6,5,5,6,7,7,7,5,6,6,6,5,4,7,7,5,3,6,5,2,7,5,6,1,7,6,6,7,6,5,6,6,7,1,5,2,6,2,3,2,5,6,3,4,3,7,7,2,4,2,5,7,7,2,5,6,6,2,5,6,1,2,6,6,7,7,2,1,6,5,1,7,5,6,3,5,6,5,6,2,7,7,5,3,3,6,6,2,2,2,7,5,7,6,3,7,7,6,7,6,3,6,6,3,6,5,3,6,5,2,2,5,7,2,2,6,6,5,5,6,6,6,2,5,7,5,6,2,5,3,4,4,3,3,3,1,1,3,4,0,3,1,3,1,3,1,3,1,3,3,1,1,0,3,0,2,16,15,21,20,53,4.857143,6.166667,5.857143,2.833333,5,3.4,2.428571,3.8,5.571429,4,5.8,6.4,5.8,4.961538,3.631579,4.588235,6,95,48,74,31
5,5,2,6,6,5,4,3,5,5,3,5,1,2,6,4,5,2,6,1,1,6,5,1,5,5,5,3,5,3,2,5,6,1,7,7,6,3,3,3,1,6,5,1,6,1,1,2,6,2,3,2,5,1,7,7,6,7,5,3,5,3,2,5,5,1,2,3,1,6,2,3,2,3,7,6,1,3,5,5,6,5,2,3,3,5,5,3,5,5,5,5,3,1,6,5,5,6,5,5,5,2,5,4,5,6,6,5,5,1,2,3,2,3,4,2,3,3,2,5,3,3,5,5,6,4,1,3,5,5,6,3,1,4,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,15,15,10,14,9,2.428571,3.833333,3.285714,1.833333,3,2.4,4.714286,5,5.714286,4.4,5,3.6,4.6,2.846154,3.473684,5.117647,4.4,72,54,52,30
5,3,2,4,4,5,5,2,4,2,2,2,3,7,3,2,5,5,6,3,6,2,7,5,4,6,5,3,4,3,6,2,5,1,3,5,3,2,3,5,5,6,2,1,5,5,4,5,6,2,5,5,4,2,6,7,2,7,3,2,5,3,5,5,4,2,2,3,1,3,2,6,2,7,3,6,5,5,6,5,1,2,5,1,5,6,6,3,5,5,6,7,2,4,1,2,5,2,6,6,1,5,6,3,6,3,5,6,2,2,1,3,7,6,1,1,1,1,2,1,6,2,1,3,3,5,1,3,5,2,6,6,2,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,10,8,8,3,3.857143,3,3.714286,2.333333,3.428571,4.4,4.428571,6.2,5.428571,3.6,4.4,2.8,5.4,3.269231,4.052632,5.117647,4.2,51,60,50,24
5,3,6,7,7,4,5,5,6,6,5,3,5,6,7,1,4,1,7,4,3,6,2,6,6,4,6,2,0,5,3,2,7,5,0,7,6,6,5,7,4,6,0,6,5,1,5,4,6,4,6,1,6,3,7,7,7,3,6,5,7,2,6,2,1,2,6,3,5,2,2,1,6,7,6,0,2,3,6,6,7,5,3,3,6,6,2,2,6,6,5,2,2,5,6,4,6,2,3,6,6,4,6,5,6,5,6,4,6,1,7,6,3,4,6,5,2,4,2,5,6,4,4,6,6,6,2,6,6,7,7,3,2,4,2,1,0,0,1,0,3,3,0,1,1,3,0,1,0,3,1,1,0,1,0,0,0,0,1,1,17,10,17,18,23,5.142857,2,3.428571,3,5.142857,3.2,3.571429,4.4,4.571429,5.6,4.6,5.2,6.4,3.461538,4.052632,4.823529,5.4,83,60,66,27
5,4,5,5,6,7,7,6,5,6,5,7,5,3,6,7,5,1,2,6,5,6,6,7,7,3,6,5,5,7,5,6,6,7,5,5,5,1,6,3,5,6,1,3,1,5,5,6,5,1,6,5,7,6,7,6,3,5,6,3,5,3,5,6,2,6,3,1,6,3,3,5,7,6,5,5,5,5,6,4,3,3,5,2,3,7,5,4,3,5,2,5,1,5,5,1,5,6,3,7,6,4,6,2,2,5,2,5,3,2,5,3,6,6,1,1,5,1,3,5,5,2,2,1,5,5,1,2,5,2,6,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,18,18,15,17,2,5.714286,2.333333,4.285714,5.166667,4.571429,4.6,4.285714,4.8,4.285714,4.4,4.8,5.6,6.2,4.423077,4.473684,4.470588,5.533333,68,42,55,36
5,5,7,7,7,3,5,6,7,7,7,7,5,2,7,1,6,7,7,3,7,5,1,5,6,6,2,3,6,6,7,7,6,7,7,5,7,2,3,2,2,4,6,6,4,6,2,7,5,7,6,1,6,4,1,7,7,1,3,6,6,1,5,5,2,3,2,6,4,6,1,1,2,7,2,6,6,3,3,7,6,3,7,3,6,2,2,5,7,4,7,5,5,7,3,2,1,3,2,7,6,4,1,1,6,5,6,6,5,3,1,3,6,7,3,3,1,6,3,6,6,7,5,6,6,7,1,5,7,5,7,6,3,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,17,15,21,20,4,4.714286,6.333333,6.571429,3.666667,2.571429,2.4,2,4.4,6.285714,4.2,5.4,5,5.2,5.346154,2.315789,5.117647,5.2,61,64,79,32
6,7,1,5,7,7,7,1,4,1,1,7,7,7,5,3,6,1,6,7,3,5,4,7,6,7,3,6,5,6,7,6,6,3,6,5,5,3,5,7,1,2,2,7,6,6,5,6,4,1,5,1,7,2,2,7,5,4,6,4,6,2,5,6,3,2,7,2,5,7,1,6,7,7,5,5,6,7,7,7,7,6,3,4,6,6,6,7,5,6,6,7,7,1,6,4,7,2,7,7,7,6,7,6,5,7,7,6,6,1,6,7,5,7,2,7,7,2,1,2,7,2,3,6,7,7,2,5,7,3,7,6,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,20,21,6,7,24,6,3.333333,4.714286,3.5,5.571429,3,4.285714,5.8,5.285714,6,5.2,6.2,6,4.461538,4.421053,5.647059,5.8,97,79,58,41
